id	annot	class	structuralcategory	functionalcategory	carbon	dbonds	hydrox	eid	frac_molar
CL 62:2;0	62:2;0	CL	GPL	MEM	62	2	0	wildtype-wholeCell-trial1	2.77836173848693e-4
CL 62:2;0	62:2;0	CL	GPL	MEM	62	2	0	wildtype-wholeCell-trial2	3.698767075743381e-4
CL 62:2;0	62:2;0	CL	GPL	MEM	62	2	0	wildtype-wholeCell-trial3	3.5779238504581105e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	fad2-Lkluyveri-0bar-A	3.547494500412259e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	fad2-Lkluyveri-0bar-B	1.9666247145106884e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	fad2-Lkluyveri-0bar-C	3.029000833199139e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	fad2-Lkluyveri-250bar-A	2.0567655965033282e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	fad2-Lkluyveri-250bar-B	2.719839512660908e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	fad2-Lkluyveri-250bar-C	2.3186210411966905e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	PtefM3-OLE1-wholeCell-trial1	2.89957556208669e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	PtefM3-OLE1-wholeCell-trial2	3.0741311918194695e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	PtefM3-OLE1-wholeCell-trial3	3.21539966404338e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	PtefM4-OLE1-wholeCell-trial1	2.67244853795888e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	PtefM4-OLE1-wholeCell-trial2	1.9729123588077194e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	PtefM4-OLE1-wholeCell-trial3	2.29364649863635e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	wildtype-wholeCell-trial2	2.5750811745420705e-4
CL 62:3;0	62:3;0	CL	GPL	MEM	62	3	0	wildtype-wholeCell-trial3	1.8257747311634803e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM1-OLE1-wholeCell-trial1	5.902460851682737e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM1-OLE1-wholeCell-trial2	4.2496776405171e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM1-OLE1-wholeCell-trial3	3.2015320934209205e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM2-OLE1-wholeCell-trial1	3.48549272788166e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM2-OLE1-wholeCell-trial2	2.3165472910558187e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM2-OLE1-wholeCell-trial3	3.94650535882833e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM3-OLE1-wholeCell-trial1	9.895394154329647e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM3-OLE1-wholeCell-trial2	0.0010701802137625298
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM3-OLE1-wholeCell-trial3	0.00106020249234414
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM4-OLE1-wholeCell-trial1	3.37470937172308e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM4-OLE1-wholeCell-trial2	4.933158459212719e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	PtefM4-OLE1-wholeCell-trial3	4.56122940214495e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	wildtype-wholeCell-trial2	3.3598305449753803e-4
CL 64:2;0	64:2;0	CL	GPL	MEM	64	2	0	wildtype-wholeCell-trial3	2.4250650541785907e-4
CL 64:3;0	64:3;0	CL	GPL	MEM	64	3	0	fad2-Lkluyveri-250bar-C	1.6689842727958803e-4
CL 64:3;0	64:3;0	CL	GPL	MEM	64	3	0	PtefM1-OLE1-wholeCell-trial2	1.62112958919461e-4
CL 64:3;0	64:3;0	CL	GPL	MEM	64	3	0	PtefM3-OLE1-wholeCell-trial1	2.4458878435945196e-4
CL 64:3;0	64:3;0	CL	GPL	MEM	64	3	0	PtefM3-OLE1-wholeCell-trial2	5.34314514837029e-4
CL 64:3;0	64:3;0	CL	GPL	MEM	64	3	0	PtefM3-OLE1-wholeCell-trial3	3.52758520865317e-4
CL 64:3;0	64:3;0	CL	GPL	MEM	64	3	0	PtefM4-OLE1-wholeCell-trial1	4.2812389921722697e-4
CL 64:3;0	64:3;0	CL	GPL	MEM	64	3	0	PtefM4-OLE1-wholeCell-trial2	4.7809987884498485e-4
CL 64:3;0	64:3;0	CL	GPL	MEM	64	3	0	wildtype-wholeCell-trial1	2.6458012023534397e-4
CL 64:3;0	64:3;0	CL	GPL	MEM	64	3	0	wildtype-wholeCell-trial2	1.54896088307109e-4
CL 64:4;0	64:4;0	CL	GPL	MEM	64	4	0	PtefM4-OLE1-wholeCell-trial1	1.13814722383441e-4
CL 66:3;0	66:3;0	CL	GPL	MEM	66	3	0	fad2-Lkluyveri-0bar-A	2.3638936250241295e-4
CL 66:3;0	66:3;0	CL	GPL	MEM	66	3	0	fad2-Lkluyveri-250bar-B	2.3656837376520684e-4
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	fad2-Lkluyveri-0bar-A	0.0014381662759813396
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	fad2-Lkluyveri-0bar-B	0.001104096936174279
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	fad2-Lkluyveri-0bar-C	0.0014897003330487694
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	fad2-Lkluyveri-250bar-A	0.0029227684490819076
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	fad2-Lkluyveri-250bar-B	0.0015573497867923088
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	fad2-Lkluyveri-250bar-C	0.0020635412858761703
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	FM628-Lkluyveri-0bar-A	0.0010007660212671204
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	FM628-Lkluyveri-0bar-B	0.0011340277333450005
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	FM628-Lkluyveri-0bar-C	0.00152398082400216
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	FM628-Lkluyveri-250bar-A	0.00117645153090516
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	FM628-Lkluyveri-250bar-B	0.00105366693634488
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	FM628-Lkluyveri-250bar-C	0.0019300893398860005
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	PtefM1-OLE1-wholeCell-trial1	1.4830926304218792e-4
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	PtefM1-OLE1-wholeCell-trial2	1.9226874612365098e-4
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	PtefM3-OLE1-wholeCell-trial1	9.459723896446899e-4
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	PtefM3-OLE1-wholeCell-trial2	9.590641378148879e-4
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	PtefM3-OLE1-wholeCell-trial3	9.263032474205319e-4
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	PtefM4-OLE1-wholeCell-trial1	0.0012488791819898499
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	PtefM4-OLE1-wholeCell-trial2	0.0014465619081418194
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	PtefM4-OLE1-wholeCell-trial3	0.00144983449273551
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	wildtype-isolatedMitoplasts-trial2	0.0010285873735275406
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	wildtype-wholeCell-trial1	0.00155241191170656
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	wildtype-wholeCell-trial2	0.00139260789510165
CL 66:4;0	66:4;0	CL	GPL	MEM	66	4	0	wildtype-wholeCell-trial3	0.0014487094093895204
CL 66:5;0	66:5;0	CL	GPL	MEM	66	5	0	FM628-Lkluyveri-250bar-A	4.167854572068469e-4
CL 66:5;0	66:5;0	CL	GPL	MEM	66	5	0	FM628-Lkluyveri-250bar-B	2.5335104337295304e-4
CL 66:5;0	66:5;0	CL	GPL	MEM	66	5	0	FM628-Lkluyveri-250bar-C	3.445009486979341e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	fad2-Lkluyveri-0bar-A	0.0011303152945299397
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	fad2-Lkluyveri-0bar-B	9.874972005617221e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	fad2-Lkluyveri-0bar-C	0.0016510016973186896
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	fad2-Lkluyveri-250bar-A	3.317627056430527e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	fad2-Lkluyveri-250bar-B	2.2420415089393885e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	fad2-Lkluyveri-250bar-C	4.1959429383114905e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	FM628-Lkluyveri-0bar-A	0.0015409610747743503
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	FM628-Lkluyveri-0bar-C	0.00146647602309395
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	FM628-Lkluyveri-250bar-A	2.5081760468037995e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	FM628-Lkluyveri-250bar-B	1.8967837440622804e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	FM628-Lkluyveri-250bar-C	3.6060191996534414e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	PtefM1-OLE1-wholeCell-trial1	7.308646864246796e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	PtefM1-OLE1-wholeCell-trial2	7.518970567411389e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	PtefM1-OLE1-wholeCell-trial3	7.063403079037331e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	PtefM2-OLE1-wholeCell-trial1	4.6867974511430094e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	PtefM2-OLE1-wholeCell-trial2	5.036103216055887e-4
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	PtefM3-OLE1-wholeCell-trial3	0.0011093329844383
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	PtefM4-OLE1-wholeCell-trial2	0.0012585575532088596
CL 68:2;0	68:2;0	CL	GPL	MEM	68	2	0	wildtype-wholeCell-trial3	8.747519104801273e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	fad2-Lkluyveri-0bar-A	0.0017271784427380695
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	fad2-Lkluyveri-0bar-B	0.0018774389306176985
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	fad2-Lkluyveri-0bar-C	0.0020061515604377893
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	fad2-Lkluyveri-250bar-A	8.084635954980763e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	fad2-Lkluyveri-250bar-B	4.4446729037899373e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	FM628-Lkluyveri-0bar-A	0.0016142397952323506
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	FM628-Lkluyveri-0bar-B	0.0017256047186210307
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	FM628-Lkluyveri-0bar-C	0.00210257988200538
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	FM628-Lkluyveri-250bar-A	3.0416503499929894e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	FM628-Lkluyveri-250bar-B	4.66546238291945e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	FM628-Lkluyveri-250bar-C	5.322868947707311e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	PtefM1-OLE1-wholeCell-trial1	2.0767399446564987e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	PtefM1-OLE1-wholeCell-trial2	2.9305472851778197e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	PtefM1-OLE1-wholeCell-trial3	0.00026765821331614106
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	PtefM2-OLE1-wholeCell-trial3	1.48336765351244e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	PtefM3-OLE1-wholeCell-trial1	7.52700326844905e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	PtefM3-OLE1-wholeCell-trial2	8.565852617364758e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	PtefM3-OLE1-wholeCell-trial3	8.09426204344287e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	PtefM4-OLE1-wholeCell-trial1	9.75988462189285e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	PtefM4-OLE1-wholeCell-trial2	9.470724527360228e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	PtefM4-OLE1-wholeCell-trial3	8.38376915571073e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	wildtype-isolatedMitoplasts-trial3	0.0016759119227005399
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	wildtype-wholeCell-trial1	0.0010021061817366201
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	wildtype-wholeCell-trial2	9.640190380370302e-4
CL 68:3;0	68:3;0	CL	GPL	MEM	68	3	0	wildtype-wholeCell-trial3	9.788619707278242e-4
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	fad2-Lkluyveri-0bar-A	0.004610417297328189
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	fad2-Lkluyveri-0bar-B	0.003491898744018377
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	fad2-Lkluyveri-0bar-C	0.005227999963056628
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	fad2-Lkluyveri-250bar-A	0.007238939193451274
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	fad2-Lkluyveri-250bar-B	0.0038264097465299574
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	fad2-Lkluyveri-250bar-C	0.005154392182003341
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	FM628-Lkluyveri-0bar-A	0.002624177739619111
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	FM628-Lkluyveri-0bar-B	0.002660867999315001
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	FM628-Lkluyveri-0bar-C	0.00289785647764503
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	FM628-Lkluyveri-250bar-A	0.0020428382237891495
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	FM628-Lkluyveri-250bar-B	0.00225586936050418
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	FM628-Lkluyveri-250bar-C	0.003889453197226451
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	PtefM1-OLE1-wholeCell-trial1	2.296084960194029e-4
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	PtefM1-OLE1-wholeCell-trial2	2.29389096768914e-4
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	PtefM1-OLE1-wholeCell-trial3	2.3325393947731904e-4
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	PtefM2-OLE1-wholeCell-trial3	1.49226364980922e-4
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	PtefM3-OLE1-wholeCell-trial1	9.910180363036378e-4
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	PtefM3-OLE1-wholeCell-trial2	0.0011497287614162799
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	PtefM3-OLE1-wholeCell-trial3	0.00121572553679897
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	PtefM4-OLE1-wholeCell-trial1	0.00222406441295872
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	PtefM4-OLE1-wholeCell-trial2	0.0023329341819557092
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	PtefM4-OLE1-wholeCell-trial3	0.00211581415714498
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	wildtype-isolatedMitoplasts-trial1	0.006307617702795575
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	wildtype-isolatedMitoplasts-trial2	0.006767475120908233
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	wildtype-isolatedMitoplasts-trial3	0.006930604484442458
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	wildtype-wholeCell-trial1	0.0025843989586523
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	wildtype-wholeCell-trial2	0.0026106760239046505
CL 68:4;0	68:4;0	CL	GPL	MEM	68	4	0	wildtype-wholeCell-trial3	0.0022867231478922107
CL 68:5;0	68:5;0	CL	GPL	MEM	68	5	0	FM628-Lkluyveri-0bar-A	9.111522087686193e-4
CL 68:5;0	68:5;0	CL	GPL	MEM	68	5	0	FM628-Lkluyveri-0bar-B	8.639605914793704e-4
CL 68:5;0	68:5;0	CL	GPL	MEM	68	5	0	FM628-Lkluyveri-0bar-C	0.00101180124034935
CL 68:5;0	68:5;0	CL	GPL	MEM	68	5	0	FM628-Lkluyveri-250bar-A	0.0011864754022799498
CL 68:5;0	68:5;0	CL	GPL	MEM	68	5	0	FM628-Lkluyveri-250bar-B	8.330858083935971e-4
CL 68:5;0	68:5;0	CL	GPL	MEM	68	5	0	FM628-Lkluyveri-250bar-C	0.0017864569888790404
CL 68:6;0	68:6;0	CL	GPL	MEM	68	6	0	FM628-Lkluyveri-0bar-C	2.96538468617925e-4
CL 68:6;0	68:6;0	CL	GPL	MEM	68	6	0	FM628-Lkluyveri-250bar-A	4.1630241436954395e-4
CL 68:6;0	68:6;0	CL	GPL	MEM	68	6	0	FM628-Lkluyveri-250bar-B	2.14159163427766e-4
CL 68:6;0	68:6;0	CL	GPL	MEM	68	6	0	FM628-Lkluyveri-250bar-C	3.384489103195891e-4
CL 70:4;0	70:4;0	CL	GPL	MEM	70	4	0	fad2-Lkluyveri-250bar-B	0.008232430458999594
CL 70:4;0	70:4;0	CL	GPL	MEM	70	4	0	FM628-Lkluyveri-0bar-A	0.0015165194561786504
CL 70:4;0	70:4;0	CL	GPL	MEM	70	4	0	FM628-Lkluyveri-0bar-B	0.0015348296613007907
CL 70:4;0	70:4;0	CL	GPL	MEM	70	4	0	FM628-Lkluyveri-250bar-C	0.0019820397024123905
CL 70:4;0	70:4;0	CL	GPL	MEM	70	4	0	PtefM4-OLE1-wholeCell-trial1	0.00310462036062055
CL 70:4;0	70:4;0	CL	GPL	MEM	70	4	0	wildtype-isolatedMitoplasts-trial1	0.02328666533503732
CL 70:4;0	70:4;0	CL	GPL	MEM	70	4	0	wildtype-isolatedMitoplasts-trial2	0.019576355254114913
CL 70:4;0	70:4;0	CL	GPL	MEM	70	4	0	wildtype-isolatedMitoplasts-trial3	0.023005251397124296
CL 70:5;0	70:5;0	CL	GPL	MEM	70	5	0	FM628-Lkluyveri-0bar-A	7.133871888421082e-4
CL 70:5;0	70:5;0	CL	GPL	MEM	70	5	0	FM628-Lkluyveri-0bar-B	9.510788616142944e-4
CL 70:5;0	70:5;0	CL	GPL	MEM	70	5	0	FM628-Lkluyveri-0bar-C	6.21541198336965e-4
CL 70:5;0	70:5;0	CL	GPL	MEM	70	5	0	FM628-Lkluyveri-250bar-A	7.181324663071048e-4
CL 70:5;0	70:5;0	CL	GPL	MEM	70	5	0	FM628-Lkluyveri-250bar-B	6.344266244619471e-4
CL 70:5;0	70:5;0	CL	GPL	MEM	70	5	0	FM628-Lkluyveri-250bar-C	9.751943301467363e-4
CL 70:5;0	70:5;0	CL	GPL	MEM	70	5	0	wildtype-isolatedMitoplasts-trial2	0.0015386663049105009
CL 70:6;0	70:6;0	CL	GPL	MEM	70	6	0	FM628-Lkluyveri-250bar-A	8.972755485321289e-4
CL 70:6;0	70:6;0	CL	GPL	MEM	70	6	0	FM628-Lkluyveri-250bar-B	4.869438188932831e-4
CL 70:6;0	70:6;0	CL	GPL	MEM	70	6	0	FM628-Lkluyveri-250bar-C	9.761156084318102e-4
CL 70:7;0	70:7;0	CL	GPL	MEM	70	7	0	FM628-Lkluyveri-250bar-A	1.1902263156460399e-4
CL 72:2;0	72:2;0	CL	GPL	MEM	72	2	0	FM628-Lkluyveri-0bar-C	6.489335159287201e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	fad2-Lkluyveri-0bar-A	6.055719360608879e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	fad2-Lkluyveri-0bar-B	5.175859999715055e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	fad2-Lkluyveri-0bar-C	7.161703601271958e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	fad2-Lkluyveri-250bar-A	6.869878264066034e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	fad2-Lkluyveri-250bar-B	4.2902869653095273e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	fad2-Lkluyveri-250bar-C	7.482157921463281e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	FM628-Lkluyveri-0bar-A	2.941169796264321e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	FM628-Lkluyveri-0bar-C	2.79561493288479e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	FM628-Lkluyveri-250bar-A	1.2433054850844298e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	PtefM3-OLE1-wholeCell-trial1	1.5598187178139297e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	PtefM3-OLE1-wholeCell-trial2	1.6416520370044496e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	PtefM3-OLE1-wholeCell-trial3	1.61595455654106e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	PtefM4-OLE1-wholeCell-trial1	4.55149664161926e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	PtefM4-OLE1-wholeCell-trial2	4.926612294196769e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	PtefM4-OLE1-wholeCell-trial3	5.55868284319615e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	wildtype-isolatedMitoplasts-trial1	0.024746974832286717
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	wildtype-isolatedMitoplasts-trial2	0.01623941525017281
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	wildtype-isolatedMitoplasts-trial3	0.024989607684525496
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	wildtype-wholeCell-trial1	4.2786136164607303e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	wildtype-wholeCell-trial2	4.7272779031990104e-4
CL 72:4;0	72:4;0	CL	GPL	MEM	72	4	0	wildtype-wholeCell-trial3	4.5185860276456913e-4
CL 72:5;0	72:5;0	CL	GPL	MEM	72	5	0	wildtype-isolatedMitoplasts-trial2	0.002355555403084491
CL 72:6;0	72:6;0	CL	GPL	MEM	72	6	0	FM628-Lkluyveri-250bar-A	2.4189556729166994e-4
CL 72:6;0	72:6;0	CL	GPL	MEM	72	6	0	FM628-Lkluyveri-250bar-B	9.958048142760731e-5
CL 72:7;0	72:7;0	CL	GPL	MEM	72	7	0	FM628-Lkluyveri-250bar-A	1.8650918612403197e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	-crd1PtefM2-OLE1-wholeCell-trial1	0.00564587020939402
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	-crd1PtefM2-OLE1-wholeCell-trial2	0.010457588827579202
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	-crd1PtefM2-OLE1-wholeCell-trial3	0.010928698914353304
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	-crd1PtefM3-OLE1-wholeCell-trial1	0.0012991175749696498
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	-crd1PtefM3-OLE1-wholeCell-trial2	0.0021250657023962898
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	-crd1PtefM3-OLE1-wholeCell-trial3	0.0022774257671297296
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	fad2-Lkluyveri-0bar-A	2.0872090052258496e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	fad2-Lkluyveri-0bar-B	2.410917348211308e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	fad2-Lkluyveri-0bar-C	2.6162908241562493e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	fad2-Lkluyveri-250bar-B	2.673959006910708e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	fad2-Lkluyveri-250bar-C	1.8681889237184403e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	FM628-Lkluyveri-0bar-A	2.7533081091929206e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	FM628-Lkluyveri-0bar-B	1.9564148995175907e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	FM628-Lkluyveri-0bar-C	1.92222678655467e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	FM628-Lkluyveri-250bar-A	2.8292266634353494e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	FM628-Lkluyveri-250bar-B	2.3289506415025003e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	FM628-Lkluyveri-250bar-C	1.6807109074234105e-4
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	PtefM1-OLE1-wholeCell-trial1	0.004741535238613247
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	PtefM1-OLE1-wholeCell-trial2	0.007174922330183309
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	PtefM1-OLE1-wholeCell-trial3	0.00720261096473437
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	PtefM2-OLE1-wholeCell-trial1	0.00864921872512261
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	PtefM2-OLE1-wholeCell-trial2	0.009102709567704795
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	PtefM2-OLE1-wholeCell-trial3	0.00790527595077545
DAG 10:0;0_16:0;0	10:0;0_16:0;0	DG	GL	MEM	26	0	0	PtefM3-OLE1-wholeCell-trial1	0.0022320112020847395
